Date,itemName,p_mean,p_75,p_25,weighting,p_mean_weighted,p_75_weighted,p_25 weighted
01/03/2007,Tomatoes,1.72962,1.79,1.39,0.1,0.172962,0.179,0.139
01/04/2007,Tomatoes,2.011718,2.18,1.55,0.1,0.2011718,0.218,0.155
01/05/2007,Tomatoes,1.800153,1.96,1.49,0.1,0.1800153,0.196,0.149
01/06/2007,Tomatoes,1.750152,1.85,1.49,0.1,0.1750152,0.185,0.149
01/07/2007,Tomatoes,1.740532,1.86,1.4,0.1,0.1740532,0.186,0.14
01/08/2007,Tomatoes,1.739808,1.85,1.31,0.1,0.1739808,0.185,0.131
01/09/2007,Tomatoes,1.815341,1.96,1.395,0.1,0.1815341,0.196,0.1395
01/10/2007,Tomatoes,1.862045,1.96,1.49,0.1,0.1862045,0.196,0.149
01/11/2007,Tomatoes,1.847593,1.96,1.49,0.1,0.1847593,0.196,0.149
01/12/2007,Tomatoes,1.869283,1.96,1.53,0.1,0.1869283,0.196,0.153
01/01/2008,Tomatoes,1.91,1.99,1.5,0.1,0.191,0.199,0.15
01/02/2008,Tomatoes,1.852064,1.89,1.49,0.1,0.1852064,0.189,0.149
01/03/2008,Tomatoes,1.880623,1.99,1.49,0.1,0.1880623,0.199,0.149
01/04/2008,Tomatoes,1.88707,1.99,1.49,0.1,0.188707,0.199,0.149
01/05/2008,Tomatoes,1.966047,2.01,1.65,0.1,0.1966047,0.201,0.165
01/06/2008,Tomatoes,1.957617,1.99,1.65,0.1,0.1957617,0.199,0.165
01/07/2008,Tomatoes,1.843,1.99,1.415,0.1,0.1843,0.199,0.1415
01/08/2008,Tomatoes,1.863731,1.98,1.53,0.1,0.1863731,0.198,0.153
01/09/2008,Tomatoes,1.867034,1.99,1.59,0.1,0.1867034,0.199,0.159
01/10/2008,Tomatoes,2.028512,2.18,1.69,0.1,0.2028512,0.218,0.169
01/11/2008,Tomatoes,1.929365,1.96,1.685,0.1,0.1929365,0.196,0.1685
01/12/2008,Tomatoes,2.10332,2.18,1.78,0.1,0.210332,0.218,0.178
01/01/2009,Tomatoes,2.169167,2.18,1.785,0.1,0.2169167,0.218,0.1785
01/02/2009,Tomatoes,2.022107,2.09,1.78,0.1,0.2022107,0.209,0.178
01/03/2009,Tomatoes,2.120078,2.18,1.78,0.1,0.2120078,0.218,0.178
01/04/2009,Tomatoes,2.231376,2.49,1.78,0.1,0.2231376,0.249,0.178
01/05/2009,Tomatoes,2.103944,2.18,1.78,0.1,0.2103944,0.218,0.178
01/06/2009,Tomatoes,1.91428,1.99,1.66,0.1,0.191428,0.199,0.166
01/07/2009,Tomatoes,1.874762,1.99,1.65,0.1,0.1874762,0.199,0.165
01/08/2009,Tomatoes,1.820884,1.99,1.5,0.1,0.1820884,0.199,0.15
01/09/2009,Tomatoes,1.893755,1.99,1.66,0.1,0.1893755,0.199,0.166
01/10/2009,Tomatoes,2.04888,2.09,1.78,0.1,0.204888,0.209,0.178
01/11/2009,Tomatoes,1.857944,1.945,1.71,0.1,0.1857944,0.1945,0.171
01/12/2009,Tomatoes,1.903307,1.99,1.78,0.1,0.1903307,0.199,0.178
01/01/2010,Tomatoes,2.008016,2,1.78,0.1,0.2008016,0.2,0.178
01/02/2010,Tomatoes,2.052341,2.09,1.78,0.1,0.2052341,0.209,0.178
01/03/2010,Tomatoes,2.435021,2.64,1.99,0.1,0.2435021,0.264,0.199
01/04/2010,Tomatoes,2.555766,2.755,1.99,0.1,0.2555766,0.2755,0.199
01/05/2010,Tomatoes,2.230249,2.3,1.89,0.1,0.2230249,0.23,0.189
01/06/2010,Tomatoes,2.09449,2.2,1.86,0.1,0.209449,0.22,0.186
01/07/2010,Tomatoes,2.155878,2.21,1.86,0.1,0.2155878,0.221,0.186
01/08/2010,Tomatoes,2.083775,2.2,1.75,0.1,0.2083775,0.22,0.175
01/09/2010,Tomatoes,2.184413,2.3,1.86,0.1,0.2184413,0.23,0.186
01/10/2010,Tomatoes,2.178967,2.3,1.86,0.1,0.2178967,0.23,0.186
01/11/2010,Tomatoes,2.226984,2.2,1.86,0.1,0.2226984,0.22,0.186
01/12/2010,Tomatoes,2.339342,2.4,1.99,0.1,0.2339342,0.24,0.199
01/01/2011,Tomatoes,2.239298,2.18,1.99,0.1,0.2239298,0.218,0.199
01/02/2011,Tomatoes,2.213915,2.2,1.99,0.1,0.2213915,0.22,0.199
01/03/2011,Tomatoes,2.320694,2.2,1.99,0.1,0.2320694,0.22,0.199
01/04/2011,Tomatoes,2.214362,2.2,1.99,0.1,0.2214362,0.22,0.199
01/05/2011,Tomatoes,2.212458,2.2,1.85,0.1,0.2212458,0.22,0.185
01/06/2011,Tomatoes,2.086234,2.18,1.87,0.1,0.2086234,0.218,0.187
01/07/2011,Tomatoes,2.159292,2.18,1.885,0.1,0.2159292,0.218,0.1885
01/08/2011,Tomatoes,2.105203,2.1,1.74,0.1,0.2105203,0.21,0.174
01/09/2011,Tomatoes,2.103629,2.1,1.74,0.1,0.2103629,0.21,0.174
01/10/2011,Tomatoes,2.171674,2.18,1.87,0.1,0.2171674,0.218,0.187
01/11/2011,Tomatoes,2.18126,2.2,1.96,0.1,0.218126,0.22,0.196
01/12/2011,Tomatoes,2.160205,2.2,1.96,0.1,0.2160205,0.22,0.196
01/01/2012,Tomatoes,2.296667,2.2,1.97,0.1,0.2296667,0.22,0.197
01/02/2012,Tomatoes,2.265708,2.2,1.99,0.1,0.2265708,0.22,0.199
01/03/2012,Tomatoes,2.283812,2.21,1.99,0.1,0.2283812,0.221,0.199
01/04/2012,Tomatoes,2.262049,2.2,1.98,0.1,0.2262049,0.22,0.198
01/05/2012,Tomatoes,2.145812,2.2,1.99,0.1,0.2145812,0.22,0.199
01/06/2012,Tomatoes,2.207941,2.2,1.98,0.1,0.2207941,0.22,0.198
01/07/2012,Tomatoes,2.157277,2.2,1.76,0.1,0.2157277,0.22,0.176
01/08/2012,Tomatoes,2.172716,2.2,1.98,0.1,0.2172716,0.22,0.198
01/09/2012,Tomatoes,2.26752,2.2,1.98,0.1,0.226752,0.22,0.198
01/10/2012,Tomatoes,2.362708,2.2,1.99,0.1,0.2362708,0.22,0.199
01/11/2012,Tomatoes,2.292751,2.2,1.98,0.1,0.2292751,0.22,0.198
01/12/2012,Tomatoes,2.240391,2.2,1.87,0.1,0.2240391,0.22,0.187
01/01/2013,Tomatoes,2.171867,2.2,1.98,0.1,0.2171867,0.22,0.198
01/02/2013,Tomatoes,2.327511,2.2,1.99,0.1,0.2327511,0.22,0.199
01/03/2013,Tomatoes,2.40565,2.3,1.99,0.1,0.240565,0.23,0.199
01/04/2013,Tomatoes,2.470314,2.75,1.99,0.1,0.2470314,0.275,0.199
01/05/2013,Tomatoes,2.423067,2.6,1.99,0.1,0.2423067,0.26,0.199
01/06/2013,Tomatoes,2.335417,2.21,1.96,0.1,0.2335417,0.221,0.196
01/07/2013,Tomatoes,2.239496,2.21,1.87,0.1,0.2239496,0.221,0.187
01/08/2013,Tomatoes,2.329344,2.2,1.96,0.1,0.2329344,0.22,0.196
01/09/2013,Tomatoes,2.404008,2.28,1.97,0.1,0.2404008,0.228,0.197
01/10/2013,Tomatoes,2.307878,2.2,1.96,0.1,0.2307878,0.22,0.196
01/11/2013,Tomatoes,2.223786,2.2,1.74,0.1,0.2223786,0.22,0.174
01/12/2013,Tomatoes,2.301612,2.2,1.98,0.1,0.2301612,0.22,0.198
01/01/2014,Tomatoes,2.441193,2.64,1.99,0.1,0.2441193,0.264,0.199
01/02/2014,Tomatoes,2.457172,2.64,1.99,0.1,0.2457172,0.264,0.199
01/03/2014,Tomatoes,2.4325,2.64,1.985,0.1,0.24325,0.264,0.1985
01/04/2014,Tomatoes,2.409918,2.64,1.79,0.1,0.2409918,0.264,0.179
01/05/2014,Tomatoes,2.264304,2.32,1.59,0.1,0.2264304,0.232,0.159
01/06/2014,Tomatoes,2.210212,2.2,1.59,0.1,0.2210212,0.22,0.159
01/07/2014,Tomatoes,2.215638,2.24,1.6,0.1,0.2215638,0.224,0.16
01/08/2014,Tomatoes,2.180285,2.2,1.59,0.1,0.2180285,0.22,0.159
01/09/2014,Tomatoes,2.282348,2.5,1.59,0.1,0.2282348,0.25,0.159
01/10/2014,Tomatoes,2.370757,2.64,1.65,0.1,0.2370757,0.264,0.165
01/11/2014,Tomatoes,2.32208,2.5,1.65,0.1,0.232208,0.25,0.165
01/12/2014,Tomatoes,2.260769,2.35,1.59,0.1,0.2260769,0.235,0.159
01/01/2015,Tomatoes,2.344188,2.43,1.79,0.1,0.2344188,0.243,0.179
01/02/2015,Tomatoes,2.42206,2.6,1.99,0.1,0.242206,0.26,0.199
01/03/2015,Tomatoes,2.428153,2.5,1.98,0.1,0.2428153,0.25,0.198
01/04/2015,Tomatoes,2.431976,2.65,1.96,0.1,0.2431976,0.265,0.196
01/05/2015,Tomatoes,2.381757,2.65,1.98,0.1,0.2381757,0.265,0.198
01/06/2015,Tomatoes,2.373862,2.65,1.74,0.1,0.2373862,0.265,0.174
01/07/2015,Tomatoes,2.260515,2.42,1.95,0.1,0.2260515,0.242,0.195
01/08/2015,Tomatoes,2.248866,2.25,1.76,0.1,0.2248866,0.225,0.176
01/09/2015,Tomatoes,2.414137,2.65,1.96,0.1,0.2414137,0.265,0.196
01/10/2015,Tomatoes,2.44996,2.65,1.99,0.1,0.244996,0.265,0.199
01/11/2015,Tomatoes,2.408782,2.64,1.99,0.1,0.2408782,0.264,0.199
01/12/2015,Tomatoes,2.408452,2.64,1.98,0.1,0.2408452,0.264,0.198
01/01/2016,Tomatoes,2.430894,2.64,1.99,0.1,0.2430894,0.264,0.199
01/02/2016,Tomatoes,2.374167,2.48,1.99,0.1,0.2374167,0.248,0.199
01/03/2016,Tomatoes,2.446973,2.5,1.99,0.1,0.2446973,0.25,0.199
01/04/2016,Tomatoes,2.463933,2.5,1.99,0.1,0.2463933,0.25,0.199
01/05/2016,Tomatoes,2.429363,2.5,1.99,0.1,0.2429363,0.25,0.199
01/06/2016,Tomatoes,2.255219,2.48,1.92,0.1,0.2255219,0.248,0.192
01/07/2016,Tomatoes,2.223834,2.48,1.76,0.1,0.2223834,0.248,0.176
01/08/2016,Tomatoes,2.25988,2.48,1.91,0.1,0.225988,0.248,0.191
01/09/2016,Tomatoes,2.276191,2.38,1.98,0.1,0.2276191,0.238,0.198
01/10/2016,Tomatoes,2.315038,2.48,1.98,0.1,0.2315038,0.248,0.198
01/11/2016,Tomatoes,2.299137,2.48,1.96,0.1,0.2299137,0.248,0.196
01/12/2016,Tomatoes,2.315813,2.48,1.99,0.1,0.2315813,0.248,0.199
01/01/2017,Tomatoes,2.43428,2.64,1.99,0.1,0.243428,0.264,0.199
01/02/2017,Tomatoes,2.601292,2.935,2.19,0.1,0.2601292,0.2935,0.219
01/03/2017,Tomatoes,2.552381,2.88,2,0.1,0.2552381,0.288,0.2
01/04/2017,Tomatoes,2.649661,2.99,2,0.1,0.2649661,0.299,0.2
01/05/2017,Tomatoes,2.49128,2.5,1.98,0.1,0.249128,0.25,0.198
01/06/2017,Tomatoes,2.422329,2.79,1.95,0.1,0.2422329,0.279,0.195
01/07/2017,Tomatoes,2.460827,2.55,1.94,0.1,0.2460827,0.255,0.194
01/08/2017,Tomatoes,2.466336,2.75,1.96,0.1,0.2466336,0.275,0.196
01/09/2017,Tomatoes,2.484167,2.725,1.955,0.1,0.2484167,0.2725,0.1955
01/10/2017,Tomatoes,2.608561,2.98,2,0.1,0.2608561,0.298,0.2
01/11/2017,Tomatoes,2.566032,2.98,2,0.1,0.2566032,0.298,0.2
01/12/2017,Tomatoes,2.624692,2.985,2,0.1,0.2624692,0.2985,0.2
01/01/2018,Tomatoes,2.636705,3,2.09,0.1,0.2636705,0.3,0.209
01/02/2018,Tomatoes,2.480797,2.65,1.91,0.1,0.2480797,0.265,0.191
01/03/2018,Tomatoes,2.482654,2.64,1.91,0.1,0.2482654,0.264,0.191
01/04/2018,Tomatoes,2.522316,2.65,1.96,0.1,0.2522316,0.265,0.196
01/05/2018,Tomatoes,2.433353,2.64,1.89,0.1,0.2433353,0.264,0.189
01/06/2018,Tomatoes,2.412092,2.65,1.89,0.1,0.2412092,0.265,0.189
01/07/2018,Tomatoes,2.442442,2.65,1.89,0.1,0.2442442,0.265,0.189
01/08/2018,Tomatoes,2.38458,2.64,1.92,0.1,0.238458,0.264,0.192
01/09/2018,Tomatoes,2.493228,2.765,1.99,0.1,0.2493228,0.2765,0.199
01/10/2018,Tomatoes,2.592233,2.88,2.1,0.1,0.2592233,0.288,0.21
01/11/2018,Tomatoes,2.487339,2.78,1.94,0.1,0.2487339,0.278,0.194
01/12/2018,Tomatoes,2.501913,2.65,1.92,0.1,0.2501913,0.265,0.192
01/01/2019,Tomatoes,2.565507,2.86,1.92,0.1,0.2565507,0.286,0.192
01/02/2019,Tomatoes,2.638804,2.88,1.92,0.1,0.2638804,0.288,0.192
01/03/2019,Tomatoes,2.663487,2.88,1.92,0.1,0.2663487,0.288,0.192
01/04/2019,Tomatoes,2.603033,2.88,1.92,0.1,0.2603033,0.288,0.192
01/05/2019,Tomatoes,2.494617,2.75,1.92,0.1,0.2494617,0.275,0.192
01/06/2019,Tomatoes,2.480746,2.6,1.92,0.1,0.2480746,0.26,0.192
01/07/2019,Tomatoes,2.562495,2.65,1.8,0.1,0.2562495,0.265,0.18
01/08/2019,Tomatoes,2.583243,2.78,1.92,0.1,0.2583243,0.278,0.192
01/09/2019,Tomatoes,2.638532,2.88,1.92,0.1,0.2638532,0.288,0.192
01/10/2019,Tomatoes,2.629576,2.98,1.92,0.1,0.2629576,0.298,0.192
01/11/2019,Tomatoes,2.624163,2.98,1.92,0.1,0.2624163,0.298,0.192
01/12/2019,Tomatoes,2.603591,2.98,1.92,0.1,0.2603591,0.298,0.192
01/01/2020,Tomatoes,2.677086,2.99,1.92,0.1,0.2677086,0.299,0.192
01/02/2020,Tomatoes,2.718636,2.99,1.92,0.1,0.2718636,0.299,0.192
01/03/2020,Tomatoes,2.696038,2.99,1.92,0.1,0.2696038,0.299,0.192
01/04/2020,Tomatoes,2.57687,2.78,1.75,0.1,0.257687,0.278,0.175
01/05/2020,Tomatoes,2.918476,3.31,1.75,0.1,0.2918476,0.331,0.175
01/06/2020,Tomatoes,2.902661,3.2,1.87,0.1,0.2902661,0.32,0.187
01/07/2020,Tomatoes,2.949681,3.2,1.88,0.1,0.2949681,0.32,0.188
01/08/2020,Tomatoes,2.730335,2.99,1.9,0.1,0.2730335,0.299,0.19
01/09/2020,Tomatoes,2.754313,2.92,1.88,0.1,0.2754313,0.292,0.188
01/10/2020,Tomatoes,2.805021,2.99,1.925,0.1,0.2805021,0.299,0.1925
01/11/2020,Tomatoes,2.747684,2.99,1.75,0.1,0.2747684,0.299,0.175
01/12/2020,Tomatoes,2.726335,2.99,1.8,0.1,0.2726335,0.299,0.18
01/01/2021,Tomatoes,2.681415,2.99,1.84,0.1,0.2681415,0.299,0.184
01/02/2021,Tomatoes,2.609969,2.99,1.84,0.1,0.2609969,0.299,0.184
01/03/2021,Tomatoes,2.847785,2.99,1.84,0.1,0.2847785,0.299,0.184
01/04/2021,Tomatoes,2.91373,3.3,1.84,0.1,0.291373,0.33,0.184
01/05/2021,Tomatoes,3.004822,3.3,1.75,0.1,0.3004822,0.33,0.175
01/06/2021,Tomatoes,2.916425,3.13,1.87,0.1,0.2916425,0.313,0.187
01/07/2021,Tomatoes,2.868766,3.02,1.96,0.1,0.2868766,0.302,0.196
01/08/2021,Tomatoes,2.844813,3.13,1.96,0.1,0.2844813,0.313,0.196
01/09/2021,Tomatoes,2.919307,3.3,2.08,0.1,0.2919307,0.33,0.208
01/10/2021,Tomatoes,2.905643,3.13,2.08,0.1,0.2905643,0.313,0.208
01/11/2021,Tomatoes,2.940082,3.3,2.08,0.1,0.2940082,0.33,0.208
01/12/2021,Tomatoes,2.929733,3.3,2.08,0.1,0.2929733,0.33,0.208
01/01/2022,Tomatoes,2.958405,3.5,2.08,0.1,0.2958405,0.35,0.208
01/02/2022,Tomatoes,2.972863,3.5,2.085,0.1,0.2972863,0.35,0.2085
01/03/2022,Tomatoes,3.062515,3.58,2.08,0.1,0.3062515,0.358,0.208
01/04/2022,Tomatoes,3.733622,4.41,2.23,0.1,0.3733622,0.441,0.223
01/05/2022,Tomatoes,3.316487,3.78,2.09,0.1,0.3316487,0.378,0.209
01/06/2022,Tomatoes,3.199877,3.865,2.09,0.1,0.3199877,0.3865,0.209
01/07/2022,Tomatoes,3.233213,3.95,2.18,0.1,0.3233213,0.395,0.218
01/08/2022,Tomatoes,3.119943,3.72,2.12,0.1,0.3119943,0.372,0.212
01/09/2022,Tomatoes,3.219273,3.95,2.22,0.1,0.3219273,0.395,0.222
01/10/2022,Tomatoes,3.301535,3.95,2.36,0.1,0.3301535,0.395,0.236
01/11/2022,Tomatoes,3.306222,3.98,2.25,0.1,0.3306222,0.398,0.225
01/01/2006,White Bread,0.7900769,0.89,0.77,0.1,0.07900769,0.089,0.077
01/02/2006,White Bread,0.8207031,0.91,0.795,0.1,0.08207031,0.091,0.0795
01/03/2006,White Bread,0.8294656,0.92,0.8,0.1,0.08294656,0.092,0.08
01/04/2006,White Bread,0.8392481,0.95,0.83,0.1,0.08392481,0.095,0.083
01/05/2006,White Bread,0.8444531,0.95,0.83,0.1,0.08444531,0.095,0.083
01/06/2006,White Bread,0.8555555,0.97,0.88,0.1,0.08555555,0.097,0.088
01/07/2006,White Bread,0.8542857,0.96,0.88,0.1,0.08542857,0.096,0.088
01/08/2006,White Bread,0.8733577,0.97,0.88,0.1,0.08733577,0.097,0.088
01/09/2006,White Bread,0.8870896,0.98,0.85,0.1,0.08870896,0.098,0.085
01/10/2006,White Bread,0.8898529,0.985,0.88,0.1,0.08898529,0.0985,0.088
01/11/2006,White Bread,0.8968613,0.99,0.88,0.1,0.08968613,0.099,0.088
01/12/2006,White Bread,0.9129007,0.99,0.88,0.1,0.09129007,0.099,0.088
01/01/2007,White Bread,0.9130147,0.99,0.89,0.1,0.09130147,0.099,0.089
01/02/2007,White Bread,0.913209,0.99,0.89,0.1,0.0913209,0.099,0.089
01/03/2007,White Bread,0.9483582,1.04,0.96,0.1,0.09483582,0.104,0.096
01/04/2007,White Bread,0.9589552,1.04,0.96,0.1,0.09589552,0.104,0.096
01/05/2007,White Bread,0.9609286,1.045,0.96,0.1,0.09609286,0.1045,0.096
01/06/2007,White Bread,0.9573188,1.04,0.96,0.1,0.09573188,0.104,0.096
01/07/2007,White Bread,0.9529927,1.05,0.95,0.1,0.09529927,0.105,0.095
01/08/2007,White Bread,0.9443885,1.04,0.95,0.1,0.09443885,0.104,0.095
01/09/2007,White Bread,0.9687943,1.05,0.96,0.1,0.09687943,0.105,0.096
01/10/2007,White Bread,0.9835714,1.09,0.93,0.1,0.09835714,0.109,0.093
01/11/2007,White Bread,1.026214,1.16,0.945,0.1,0.1026214,0.116,0.0945
01/12/2007,White Bread,1.061986,1.16,1.09,0.1,0.1061986,0.116,0.109
01/01/2008,White Bread,1.072647,1.19,1.09,0.1,0.1072647,0.119,0.109
01/02/2008,White Bread,1.061556,1.19,1.09,0.1,0.1061556,0.119,0.109
01/03/2008,White Bread,1.057132,1.16,1.09,0.1,0.1057132,0.116,0.109
01/04/2008,White Bread,1.06,1.17,0.96,0.1,0.106,0.117,0.096
01/05/2008,White Bread,1.094818,1.17,1.09,0.1,0.1094818,0.117,0.109
01/06/2008,White Bread,1.117826,1.29,1.09,0.1,0.1117826,0.129,0.109
01/07/2008,White Bread,1.156985,1.29,1.09,0.1,0.1156985,0.129,0.109
01/08/2008,White Bread,1.181866,1.29,1.22,0.1,0.1181866,0.129,0.122
01/09/2008,White Bread,1.190444,1.29,1.22,0.1,0.1190444,0.129,0.122
01/10/2008,White Bread,1.182308,1.29,1.22,0.1,0.1182308,0.129,0.122
01/11/2008,White Bread,1.186783,1.29,1.22,0.1,0.1186783,0.129,0.122
01/12/2008,White Bread,1.195764,1.29,1.22,0.1,0.1195764,0.129,0.122
01/01/2009,White Bread,1.17411,1.29,1.15,0.1,0.117411,0.129,0.115
01/02/2009,White Bread,1.15156,1.29,1,0.1,0.115156,0.129,0.1
01/03/2009,White Bread,1.157762,1.29,1,0.1,0.1157762,0.129,0.1
01/04/2009,White Bread,1.163217,1.29,1.13,0.1,0.1163217,0.129,0.113
01/05/2009,White Bread,1.163611,1.29,1.15,0.1,0.1163611,0.129,0.115
01/06/2009,White Bread,1.162517,1.29,1.15,0.1,0.1162517,0.129,0.115
01/07/2009,White Bread,1.154825,1.29,1,0.1,0.1154825,0.129,0.1
01/08/2009,White Bread,1.144722,1.29,1,0.1,0.1144722,0.129,0.1
01/09/2009,White Bread,1.148601,1.29,1,0.1,0.1148601,0.129,0.1
01/10/2009,White Bread,1.134184,1.29,1,0.1,0.1134184,0.129,0.1
01/11/2009,White Bread,1.145724,1.29,1.05,0.1,0.1145724,0.129,0.105
01/12/2009,White Bread,1.141389,1.29,1.1,0.1,0.1141389,0.129,0.11
01/01/2010,White Bread,1.150139,1.29,1.14,0.1,0.1150139,0.129,0.114
01/02/2010,White Bread,1.149648,1.29,1.14,0.1,0.1149648,0.129,0.114
01/03/2010,White Bread,1.142517,1.29,1,0.1,0.1142517,0.129,0.1
01/04/2010,White Bread,1.134276,1.28,1,0.1,0.1134276,0.128,0.1
01/05/2010,White Bread,1.114041,1.28,1,0.1,0.1114041,0.128,0.1
01/06/2010,White Bread,1.137042,1.28,1,0.1,0.1137042,0.128,0.1
01/07/2010,White Bread,1.137655,1.27,1,0.1,0.1137655,0.127,0.1
01/08/2010,White Bread,1.123973,1.27,1,0.1,0.1123973,0.127,0.1
01/09/2010,White Bread,1.106338,1.27,1,0.1,0.1106338,0.127,0.1
01/10/2010,White Bread,1.150068,1.29,1.06,0.1,0.1150068,0.129,0.106
01/11/2010,White Bread,1.158767,1.31,1,0.1,0.1158767,0.131,0.1
01/12/2010,White Bread,1.181644,1.35,1.15,0.1,0.1181644,0.135,0.115
01/01/2011,White Bread,1.190486,1.35,1.15,0.1,0.1190486,0.135,0.115
01/02/2011,White Bread,1.193333,1.35,1.15,0.1,0.1193333,0.135,0.115
01/03/2011,White Bread,1.193688,1.35,1.15,0.1,0.1193688,0.135,0.115
01/04/2011,White Bread,1.182319,1.35,1.15,0.1,0.1182319,0.135,0.115
01/05/2011,White Bread,1.174044,1.33,1,0.1,0.1174044,0.133,0.1
01/06/2011,White Bread,1.203714,1.35,1.15,0.1,0.1203714,0.135,0.115
01/07/2011,White Bread,1.208099,1.35,1.15,0.1,0.1208099,0.135,0.115
01/08/2011,White Bread,1.187299,1.35,1.1,0.1,0.1187299,0.135,0.11
01/09/2011,White Bread,1.187113,1.35,1.1,0.1,0.1187113,0.135,0.11
01/10/2011,White Bread,1.188261,1.35,1.1,0.1,0.1188261,0.135,0.11
01/11/2011,White Bread,1.145929,1.25,1.05,0.1,0.1145929,0.125,0.105
01/12/2011,White Bread,1.141007,1.25,1,0.1,0.1141007,0.125,0.1
01/01/2012,White Bread,1.168239,1.35,1.07,0.1,0.1168239,0.135,0.107
01/02/2012,White Bread,1.182014,1.35,1.1,0.1,0.1182014,0.135,0.11
01/03/2012,White Bread,1.180276,1.35,1.05,0.1,0.1180276,0.135,0.105
01/04/2012,White Bread,1.145333,1.35,1,0.1,0.1145333,0.135,0.1
01/05/2012,White Bread,1.16731,1.35,1.05,0.1,0.116731,0.135,0.105
01/06/2012,White Bread,1.175068,1.35,1.07,0.1,0.1175068,0.135,0.107
01/07/2012,White Bread,1.175517,1.35,1.14,0.1,0.1175517,0.135,0.114
01/08/2012,White Bread,1.171119,1.35,1,0.1,0.1171119,0.135,0.1
01/09/2012,White Bread,1.19125,1.35,1.105,0.1,0.119125,0.135,0.1105
01/10/2012,White Bread,1.196127,1.35,1,0.1,0.1196127,0.135,0.1
01/11/2012,White Bread,1.232766,1.35,1,0.1,0.1232766,0.135,0.1
01/12/2012,White Bread,1.248182,1.39,1,0.1,0.1248182,0.139,0.1
01/01/2013,White Bread,1.249862,1.43,1,0.1,0.1249862,0.143,0.1
01/02/2013,White Bread,1.252168,1.39,1,0.1,0.1252168,0.139,0.1
01/03/2013,White Bread,1.25,1.42,1,0.1,0.125,0.142,0.1
01/04/2013,White Bread,1.252345,1.35,1,0.1,0.1252345,0.135,0.1
01/05/2013,White Bread,1.255899,1.43,1,0.1,0.1255899,0.143,0.1
01/06/2013,White Bread,1.25777,1.43,1,0.1,0.125777,0.143,0.1
01/07/2013,White Bread,1.257762,1.35,1,0.1,0.1257762,0.135,0.1
01/08/2013,White Bread,1.243586,1.35,1,0.1,0.1243586,0.135,0.1
01/09/2013,White Bread,1.224931,1.35,1,0.1,0.1224931,0.135,0.1
01/10/2013,White Bread,1.216761,1.35,1,0.1,0.1216761,0.135,0.1
01/11/2013,White Bread,1.22493,1.43,1,0.1,0.122493,0.143,0.1
01/12/2013,White Bread,1.214514,1.35,1,0.1,0.1214514,0.135,0.1
01/01/2014,White Bread,1.218112,1.43,1,0.1,0.1218112,0.143,0.1
01/02/2014,White Bread,1.232609,1.43,1,0.1,0.1232609,0.143,0.1
01/03/2014,White Bread,1.227986,1.43,1,0.1,0.1227986,0.143,0.1
01/04/2014,White Bread,1.204247,1.35,1,0.1,0.1204247,0.135,0.1
01/05/2014,White Bread,1.18411,1.35,1,0.1,0.118411,0.135,0.1
01/06/2014,White Bread,1.174931,1.35,1,0.1,0.1174931,0.135,0.1
01/07/2014,White Bread,1.175625,1.35,1,0.1,0.1175625,0.135,0.1
01/08/2014,White Bread,1.176831,1.35,1,0.1,0.1176831,0.135,0.1
01/09/2014,White Bread,1.166138,1.45,1,0.1,0.1166138,0.145,0.1
01/10/2014,White Bread,1.16993,1.45,1,0.1,0.116993,0.145,0.1
01/11/2014,White Bread,1.168542,1.45,1,0.1,0.1168542,0.145,0.1
01/12/2014,White Bread,1.154345,1.45,1,0.1,0.1154345,0.145,0.1
01/01/2015,White Bread,1.142183,1.45,0.79,0.1,0.1142183,0.145,0.079
01/02/2015,White Bread,1.119574,1.35,0.78,0.1,0.1119574,0.135,0.078
01/03/2015,White Bread,1.119794,1.35,0.78,0.1,0.1119794,0.135,0.078
01/04/2015,White Bread,1.056712,1.35,0.78,0.1,0.1056712,0.135,0.078
01/05/2015,White Bread,1.064658,1.35,0.78,0.1,0.1064658,0.135,0.078
01/06/2015,White Bread,1.058345,1.3,0.78,0.1,0.1058345,0.13,0.078
01/07/2015,White Bread,1.05931,1.3,0.78,0.1,0.105931,0.13,0.078
01/08/2015,White Bread,1.059452,1.35,0.78,0.1,0.1059452,0.135,0.078
01/09/2015,White Bread,1.054795,1.3,0.78,0.1,0.1054795,0.13,0.078
01/10/2015,White Bread,1.063557,1.35,0.78,0.1,0.1063557,0.135,0.078
01/11/2015,White Bread,1.048904,1.3,0.78,0.1,0.1048904,0.13,0.078
01/12/2015,White Bread,1.061507,1.35,0.89,0.1,0.1061507,0.135,0.089
01/01/2016,White Bread,1.063289,1.3,0.89,0.1,0.1063289,0.13,0.089
01/02/2016,White Bread,1.043958,1.3,0.89,0.1,0.1043958,0.13,0.089
01/03/2016,White Bread,1.011905,1.27,0.89,0.1,0.1011905,0.127,0.089
01/04/2016,White Bread,0.9834899,1.16,0.89,0.1,0.09834899,0.116,0.089
01/05/2016,White Bread,0.9839189,1.125,0.89,0.1,0.09839189,0.1125,0.089
01/06/2016,White Bread,1.010753,1.09,0.85,0.1,0.1010753,0.109,0.085
01/07/2016,White Bread,1.006149,1.12,0.85,0.1,0.1006149,0.112,0.085
01/08/2016,White Bread,1.007584,1.09,0.85,0.1,0.1007584,0.109,0.085
